ID Product,Product Description,ID Product Category,Own Brand
10001152,CARIL DE GRÃO COM LEGUMES*,PRATO VEGETARIANO,0
977399,OLEO ALTO RENDIMENTO SABOROSOL PET 10 LT,ÓLEOS,0
976319,POTA TENTACULOS MAR IBERICA 2A2 7 KG PL,CEFALÓPODES,0
42000,MOSCATEL SETÚBAL ALAMBRE JMFONSECA 75CL,VINHO MOSCATEL,0
976307,"O GELADO CHOCOLATE EXTRA AMARGO 3,55 KG",GELADOS CATERING,0
976309,"O GELADO AVELÃ 3,55 KG",GELADOS CATERING,0
931093,* LEGUMES GRELHADOS INOX,ACOMPANHAMENTO,0
280039,PÊRA MORETINNI 60+ RCH,FRUTAS FRESCAS,0
938912,REC.VASSOURA AMANH ESPALMADA,ACESSÓRIOS LIMPEZA GERAL,0
834068,BISCOITOS BIO LIMÃO CHIA SEARA 220G,BOLOS E BISCOITOS,0
968775,OLEO ALIM TEMPERO MESA PORTUGUESA 1L,ÓLEOS,0
10000017,BATATINHA ASSADA *,ACOMPANHAMENTO,0
10000074,PERNIL ASSADO*,PRATO DE CARNE,0
10003906,CARIL DE PEITO FRANGO*,PRATO DE CARNE,0
10004621,ARROZ BASMATI *,ACOMPANHAMENTO,0
10006737,GRATINADO SOJA ALHO FRANCÊS *,PRATO VEGETARIANO,0
908588,DOCE DE MORANGO CASA DE MATEUS 0% 280G,MEL E DOCES,0
884021,PORCO CACHAÇO S/OSSO GRANEL CONG,SUINO,0
10006758,* COSTELETAS A SALSICHEIRO  SI,PRATO DE CARNE,0
952101,* ARROZ DE ERVILHAS INOX,ACOMPANHAMENTO,0
974772,* JARDINEIRA DE SOJA INOX,PRATO VEGETARIANO,0
978144,WHISKY BULLEIT RYE  70 CL,WHISKY,0
495508,"PIMENTO VERMELHO E VERDE BONDUELLE 2,5KG",OUTROS VEGETAIS,0
330814,LUVAS DESCARTÁVEIS VILEDA PREMIUM M/G,LUVAS,0
974771,* FRANGO TERIAKY INOX,PRATO DE CARNE,0
974778,* MOQUECA DE PEIXE C CAMARÃO INOX,PRATO DE PEIXE,0
871251,"SORVETE LIMÂO DAVVERO PL 3,4KG",GELADOS CATERING,0
766217,GIN SHARISH 70CL,GINS,0
863224,PASTEIS MASSA TENRA MASTERCHEF 15X70GR,SALGADOS / SNACKS E ENTRADAS,1
974048,QUEIJO  COMTÉ 4 MONTHS kg,QUEIJOS PRATO,0
743954,LOMBO DE SALMÃO CX 6 KGS RCH,PESCADO ESPECIALIDADES,0
752874,MINI MILHO 125G RCH,LEGUMES FRESCOS,0
906819,DET WC CALCARI ECOL 9091780 2L,CASA DE BANHO,0
906854,DET GOMA LIQ ECOL 1016280 20KG,DETERGENTES ROUPA,0
968484,BEBIDA DE AVEIA ALPRO BARISTA 1L,BEBIDA VEGETAL,0
413348,V.PORTO QTA NOVAL LBV 75CL,VINHO DO PORTO,0
937663,V.PORTO CRUZ VINTAGE 2005 75CL,VINHO DO PORTO,0
974773,* PORCO AGRIDOCE INOX,PRATO DE CARNE,0
10007268,* ARROZ DE FEIJÃO INOX,ACOMPANHAMENTO,0
10007341,* ESPINAFRES SALTEADOS INOX,ACOMPANHAMENTO,0
978424,RECHAUD CHAFING DISH ELECTRICO,UTENSILIOS COZINHA,0
975899,TOALHITAS REFRESCANTES LIMAO 500 UN,TOALHETES,0
280064,AMEIXA AMARELA CAL 50+ RCH,FRUTAS FRESCAS,0
968770,BOLO RED VELVET 1200G ATRIAN,PASTELARIA,0
948766,* COSTELETAS À SALSICHEIRO INOX,PRATO DE CARNE,0
435304,LUVAS VINYL SILVEX C/100 L,LUVAS,0
931968,PURÉ MONIN TANGERINE 1 L,XAROPES,0
640554,PEIXE ESPADA PRETO GRANDE CX 5UN RCH P05,PESCADO SELVAGEM,0
978477,AZEITONA MISTA RET OIRO DO SICO 23/32 5K,CONSERVAS VEGETAIS,0
958504,MIX 4 PIMENTAS CARMENCITA MOINHO 40G,ESPECIARIAS,0
10005892,* LASANHA DE FRANGO SI,PRATO DE CARNE,0
10005979,* ARROZ DE PEIXE  INOX,ACOMPANHAMENTO,0
840472,BACON DE PERÚ PRIMOR KG,BACON,0
976291,CHA ENGLISH BREAKFAST RONNEFELDT 25 UN,CHÁS E INFUSÕES,0
976295,CHA EARL GREY RONNEFELDT 25 UN,CHÁS E INFUSÕES,0
967854,DOURADA +800 GR MARROCOS RCH,PESCADO AQUICULTURA,0
898535,"MOSTARDA HEINZ BOLSA 3X2,5 LT(2,7KG)",MOLHOS,0
969560,MIOLO DE NOZ PECAN MCHEF 500GR,FRUTOS SECOS,1
941229,PICADO VEGAN TVB  CONG 2KG,VEGETARIANOS / VEGAN,0
941719,V. TEJO ENCOSTA  SOBRAL RESERVA BCO 75CL,VINHOS BRANCOS,0
812110,AZEITE VIRGEM EXTRA TRUFA PRETA 190 ML,AZEITES,0
905452,JESUÍTA PAN CG 100GR R155526,PADARIA,0
975349,BRANDY ASBACH URBRAND 3 YEARS  40% 70 CL,BRANDY,0
975371,GOMA XANTANA NATUREDOODS  S/ GLÚTEN 200G,AÇÚCAR,0
860022,SPRAY LIMPA PLACAS INDUCLEN 450ML,MULTIUSOS,0
974770,* BACALHAU À GOMES DE SÀ INOX,PRATO DE PEIXE,0
757459,PORCO VÃO INTEIRO PARA COSTELETAS RCH,SUINO,0
946111,* PENNE À CARBONARA INOX,PRATO DE CARNE,0
975364,BOLO CENOURA NOZ RECH QJ CPROF CG 2 KG,PASTELARIA,0
10007340,* ARROZ DE GRELOS INOX,ACOMPANHAMENTO,0
775897,PIMENTA ROSA EMB 50G RCH,LEGUMES FRESCOS,0
34391,CHAMPAGNE DOM PERIGNON 75CL,ESPUMANTES ESTRANGEIROS,0
515009,BATATA RODELAS 2MM 5KG 4G RCH,4A GAMA,0
936948,SERVIÇO CATERING,MENU,0
975599,* PEITO FRANGO C TOMATE E MOZARELLA INOX,PRATO DE CARNE,0
973410,"FRANGO PERNA S/OSSO S/PELE QUALIKO CG2,5",AVES / CAÇA / COELHO,0
892474,PIMIENTA NEGRA PARTIDA CARMENCITA 6X45GR,ESPECIARIAS,0
10006497,* ROLO DE CARNE C/ FIAMBRE INOX,PRATO DE CARNE,0
10005360,PENNE COM ESPINAFRES E RICOTA *,ACOMPANHAMENTO,0
55470,SAPATEIRA 600/800 CONG VACUO KG,"LAGOSTA, SAPATEIRA E OUTROS",0
946106,* VITELA ASSADA INOX,PRATO DE CARNE,0
10005661,* FAVAS GUISADAS INOX,PRATO DE CARNE,0
736384,BOVINO FRALDINHA AM/AUS/URY/USA  CC,BOVINO,0
975598,* FARFALLE C LEG SAT E SALMÃO INOX,PRATO DE PEIXE,0
944509,* PERNA DE PATO C/MOLHO MARACUJÁ INOX,PRATO DE CARNE,0
924303,V.REG.TRA. PAL TÁVORAS G.RES2018 BCO75CL,VINHOS BRANCOS,0
957936,XAROPE ABACAXI MONIN 70 CL,XAROPES,0
960425,CENOURA CUBOS 10/10 CONG 10KG,OUTROS VEGETAIS,0
871253,"GELADO PISTACHIO DAVVERO S/A PL 3,9 KG",GELADOS CATERING,0
821135,LOMBO ATUM CONG SUSHI,PEIXES INTEIROS / CORTADOS,0
957570,MAPLE SYRUP GO BIO 189ML,MEL E DOCES,0
100365,VODKA ABSOLUT CITRON 70CL,VODKA,0
517872,BOV VAZIA ANGUS URUGUAY +4 CONG,BOVINO,0
973847,PÃO PITA EUROPASTRY CONG 85 G,PADARIA,0
908903,*BACALHAU COM NATAS PP KG,PRATO DE PEIXE,0
908916,* GRELOS SALTEADOS PP KG,ACOMPANHAMENTO,0
719530,"ESPTE S.DOMINGOS TTO BRUT.0,75",ESPUMANTES NACIONAIS,0
923703,LUVAS VINYLO AZUIS TAM.S 100UN,LUVAS,0
486976,SNACK APER SALTLETTS MINI BREZEL 150G,BOLACHAS,0
969008,CAMPANHAS MARKETING,0,0
979283,CARACOL DE CANELA EUROPASTRY CG 120GR,PASTELARIA,0
979284,CROISSANT LISBOA EUROPASTRY CG 64GR,PASTELARIA,0
855846,ROBALO 800/1000 AMANHADO KG,PESCADO AQUICULTURA,0
941922,V. ALENTEJO DUQ MARIA SUPERIOR BCO 75CL,VINHOS BRANCOS,0
975600,* PENNE INTEGRAL C ATUM E VEGETAIS INOX,PRATO DE PEIXE,0
979314,FRANGO PEITO SUPREMO CORN FED CONG KG,AVES / CAÇA / COELHO,0
977530,COGUMELO PORCINI DESIDRATADO 25G RCH,4A GAMA,0
977533,COGUMELO ORELHAS DE JUDAS DESI 35G RCH,4A GAMA,0
976520,VODKA J. J. WHITLEY VANILLA 70 CL,VODKA,0
976817,* BIFE DE PERU C COGUMELOS PP KG,PRATO DE CARNE,0
861984,CORVINA AQUACULTURA 3000/4000 RCH KG,PESCADO AQUICULTURA,0
946108,* STROGONOFF DE FRANGO INOX,PRATO DE CARNE,0
962044,* LOMBO PORCO E BATATA ASSADA AMC 270 G,PRATO DE CARNE,1
937486,QUEIJO FLAMENGO FATIADO GRESSO 2X350G,FLAMENGO,0
938931,LEITE DE COCO AMANHECER 400ML,LEITE DE COCO,1
392719,CJ 6 GF MINIATURAS CALEM 5CL,VINHO DO PORTO,0
908904,* BACALHAU À BRÁS,PRATO DE PEIXE,0
912806,* SALADA RUSSA,ACOMPANHAMENTO,0
977660,QUEIJO MOZZARELLA STICKS ARLA PRO 2KG,MOZZARELLA,0
778471,V VALE DA PALHA BC 25CL,VINHOS BRANCOS,0
979368,OLEO GIRASSOL SABOROSOL  1 LT,ÓLEOS,0
10001886,* SOPA DE LEGUMES,SOPAS,0
952907,AZEITE FLOR DO CÔA 500 ML,AZEITES,0
59087,LIXIVIA NEOBLANC GENTIL LT,LIXÍVIAS ROUPA,0
978427,ARROZ E TEMPERO PAELLA CARMENCITA 604G,ARROZ,0
908912,* PATANISCA DE BACALHAU,PRATO DE PEIXE,0
10002570,ARROZ BRANCO *,ACOMPANHAMENTO,0
10005318,PESCADA Á BRÁS COM CAMARÃO *,PRATO DE PEIXE,0
965347,BOVINO CUBOS ANGUS BESTFARMER CONG KG,BOVINO,0
648075,FRANGO CAMPESTRE CAMPONÊS GRANEL C03,AVES / COELHO,0
778470,V VALE DA PALHA TT 25CL,VINHOS TINTOS,0
920384,TAMPA BEB QUENTES 4 OZ S/ABERT 1000UN,DESCARTÁVEIS PLÁSTICO,0
978756,MOLHO HELLMANNS VINAGRETE 1L,MOLHOS,0
980506,KETCHUP HEINZ 5 LT BALDE,MOLHOS,0
952308,ÁGUA TÓNICA FEVERTREE INDIAN TP 20CL,CARBONATADOS,0
911711,MINI TORTILHA DE TRIGO OLD EL PASO 220G,PRODUTOS DE PADARIA,0
930373,BOLSA PAP.TRIANG.N.86724 300UN,DESCARTÁVEIS PAPEL E CARTÃO,0
120756,NAPERON MCHEF RECT 31X47 48UN,DESCARTÁVEIS PAPEL E CARTÃO,1
738779,NAPERON BCO 18CM C/100 12452,DESCARTÁVEIS PAPEL E CARTÃO,0
372827,MANJERONA FRESCA 100G RCH,LEGUMES FRESCOS,0
980005,MASSA ALHO MATHOS  1350 G,CONDIMENTOS,0
690340,SOPA DE COZIDO KNORR 69G,SOPAS INSTANTANEAS,0
975363,"BOLO ENTREMEIO CHOCOLATE CPROF CG 1,7 KG",PASTELARIA,0
980004,MASSA PIMENTAO MATHOS  1350G,CONDIMENTOS,0
711266,TEQUILA RIO GRANDE BLANCO 70CL,TEQUILAS,0
904215,* BACALHAU ESPIRITUAL AMC 300 G,PRATO DE PEIXE,1
942891,MINIATURA DE MILHO CG 60 GR R09113,PADARIA,0
944103,FILETE PALMETA S/PELE AV CONG 7 KG,PEIXES INTEIROS / CORTADOS,0
974117,MUFFIN LIMÃO VEGAN EUROPASTRY CG 120G,PASTELARIA,0
974757,MÁSCARA FFP2 10 UN,PRODUTOS DE SAÚDE,0
864277,XAROPE LIMÃO TEA MONIN 70CL,XAROPES,0
888840,V.DOURO VILA REAL RES. BCO 75CL,VINHOS BRANCOS,0
948233,CARPACCIO ANGUS CONG 10X80GR,BOVINO,0
979685,PÉROLAS BALSÂMICO BRANCO COM LIMÃO 50GR,VINAGRES,0
347722,SAB LIQ SOFTCARE PLUS H41 2X5L/FRESKOGEL,SABONETES,0
967857,ROBALO 800/1000 MARROCOS RCH,PESCADO AQUICULTURA,0
935859,V.TEJO SCALAB SYRAH TTO 75CL,VINHOS TINTOS,0
855275,DOURADA +800 BANDA/FILETE KG,PESCADO AQUICULTURA,0
953811,MEXILHAO RCH RCH,MARISCO,0
754048,V.DOURO CARM ROSE 75CL,VINHOS ROSÉ,0
68630,BATIDA CÔCO MANGAROCA 70CL,LICORES,0
11203,SOPA DE ESPARGOS KNORR 70G,SOPAS INSTANTANEAS,0
924306,V.REG.TRA. PAL TÁVORAS VV BASTARDO2018 T,VINHOS TINTOS,0
974103,CROQUETES ESPINAFRES ATRIAN CG 350GR,SALGADOS / SNACKS E ENTRADAS,0
956252,BAGEL MULTICEREAIS B&B CG 100G,PADARIA,0
775991,SALMÃO 6/7 BANDA FILETE (UN) KG,PESCADO AQUICULTURA,0
907019,V. PORTO BULAS LBV 2015 75CL,VINHO DO PORTO,0
928789,* MOUSSE CHOCOLATE AMC 500 G,SOBREMESAS,1
35910,"CHAMP.MOET CHANDON BRUT IMPERIAL 37,5CL",ESPUMANTES ESTRANGEIROS,0
975350,BRANDY NAPOLEON VSOP LT,BRANDY,0
933590,PAUZ.CHINESES 23CM 10019 50UN,DESCARTÁVEIS MADEIRA,0
64905,V.LANCERS ROSÉ 75CL,VINHOS ROSÉ,0
976168,CERVEJA NORTADA LAGER 33CL,CERVEJAS ARTESANAIS / ESPECIAIS,0
980003,MAIONESE HELLMAN'S VEGAN 2KG,MOLHOS,0
10000039,ARROZ DE PATO *,PRATO DE CARNE,0
10000220,AÇORDA DE CAMARAO *,PRATO DE PEIXE,0
909027,VISEIRAS PROTECTORAS 508-231,FARDAMENTO,0
908905,* CARBONARA,PRATO DE CARNE,0
971961,* PATANISCAS DE CAMARÃO INOX,PRATO DE PEIXE,0
563384,BOMBONS LINDOR CORNET SORTIDO 200 GR,SAZONAIS NATAL,0
758865,MOLHO HELLMANN'S IOGURTE 1LT,MOLHOS,0
974781,* TIKKA MASALA COUVE FLOR E TOFU INOX,PRATO VEGETARIANO,0
332859,ENTRECOSTO MCHEF FATIADO KG CC,SUINO,1
902733,QUEIJO MOZZARELLA BOLAS CONG EURIAL 1KG,MOZZARELA,0
870772,POTA TENTACULOS CONGELADO KG,CEFALÓPODES,0
980917,V.DOURO CURVAS DO TUA RES TTO 75CL,VINHOS TINTOS,0
942511,V.P.SET. VINHOS ARRABIDA S.BLANC BCO 75C,VINHOS BRANCOS,0
31803,ROMA VERMELHA KG CCP,FRUTAS FRESCAS,0
832109,MIOLO AMÊNDOA C/PELE PORTUG FRUTORR 150G,FRUTOS SECOS,0
963658,MASSA DELVERDE BUITONI GNOCHI BAT 500G,MASSAS,0
977186,BOLACHA ESTRELA 300G,SAZONAIS NATAL,0
372823,ROSMANINHO FRESCO 100G RCH,LEGUMES FRESCOS,0
729050,V.PORTO CRUZ 10 ANOS COM CAIXA 75CL,VINHO DO PORTO,0
909307,LICOR METAXA 5 STERN LT,LICORES,0
910868,REFRIGERANTE COCA COLA ZERO TP 20CL,CARBONATADOS,0
943868,MOLHO DE SÉSAMO KIKOMAN 1000ML,MOLHOS,0
15314,TOSTA WASA ORIGINAL 275G,PRODUTOS DE PADARIA,0
931970,XAROPE MONIN MATCHA CHA VERDE 70 CL,CONCENTRADOS,0
906539,V. BEIRAS M. ALM. 2018 TTO 75CL,VINHOS TINTOS,0
839191,PERCA DO NILO RCH F03,PESCADO SELVAGEM,0
915200,VINAGRE GALLO VINHO BCO 144X20ML,VINAGRES,0
736814,AMENDOIM FRITO C/SAL 150G,FRUTOS SECOS,0
423219,TIRA GORDURAS KH-7 PISTOLA,MULTIUSOS,0
980600,POLPA FRUTA MARACUJÁ DE MARCHI CONG 100,POLPAS DE FRUTA,0
980612,POLPA FRUTA ABACAXI DE MARCHI CONG 100G,POLPAS DE FRUTA,0
980613,POLPA FRUTA ACEROLA DE MARCHI CONG 100G,POLPAS DE FRUTA,0
980615,POLPA FRUTA GOIABA DE MARCHI CONG 100G,POLPAS DE FRUTA,0
980617,POLPA FRUTA MANGA DE MARCHI CONG 100G,POLPAS DE FRUTA,0
944886,VITELA CHAMBAO PA C/ OSSO CONG KG,BOVINO,0
734770,"CEBOLA DESC RODELAS 5MM 1,5KG RCH",4A GAMA,0
980618,V.DOURO CURVAS DO TUA TTO 75CL,VINHOS TINTOS,0
45948,V.DOURO STA MARTA TTO 75CL,VINHOS TINTOS,0
10000041,BIFES DE PERU COM COGUMELOS *,PRATO DE CARNE,0
974769,*ALHEIRA FRITA INOX,PRATO DE CARNE,0
10002560,MASSA TAGLIATELLI*,ACOMPANHAMENTO,0
10005977,* ARROZ XAU XAU INOX,ACOMPANHAMENTO,0
710670,"V.FREI GIGANTE BCO 0,75LT",VINHOS BRANCOS,0
703819,MOLHO PIRI-PIRI COM AZEITE GALLO 50ML,MOLHOS,0
369910,MAÇÃ ROYAL GALA CAL80/85 60*40 1CAM RCH,FRUTAS FRESCAS,0
953275,MOLHO KIMCHI SPICY KIKKOMAN 300G,MOLHOS,0
979976,"PATO S/M +2,3 CONG KG",AVES / CAÇA / COELHO,0
902889,PALETA IBÉRICA ALMIREZ FATIAS 300GR,PRESUNTOS,0
923424,"PESSEGO EM CALDA UNCLE THOMAS LATA 2,650",FRUTAS EM CONSERVA,0
976004,* FEIJOADA À BRASILEIRA INOX,PRATO DE CARNE,0
850937,CÁPSULAS NESP COLOMBIA L'OR 10UN,CAFÉS E MISTURAS,0
882415,CÁPSULAS NESP INDIA L'OR 10UN,CAFÉS E MISTURAS,0
906813,DET LOI ALCA ECOL 9013940 12KG,DETERGENTE LOIÇA,0
407858,COUVE PAK CHOI RCH,LEGUMES FRESCOS,0
979628,AGAR AGAR EM PÓ  NATUREFOODS 50GR,PRODUTOS PARA DOÇARIA,0
66331,V.PORTO FERREIRA D.ANTÓNIA  TAWNY  75CL,VINHO DO PORTO,0
772941,V.AL.PORTA DA RAVESSA COL.ESP.BCO 75CL,VINHOS BRANCOS,0
944133,PASTEIS DE MASSA TENRA AMANH CONG 5X70G,SALGADOS / SNACKS E ENTRADAS,0
876801,SALSICHAS COCKTAIL ALMIREZ 1KG,SALSICHAS FRESCAS,0
949789,PREGADO 1500/2000 RCH,PEIXE FRESCO AQUICULTURA,0
896295,PRESUNTO PORCO PRETO MONTARAZ 24M KG,PRESUNTOS,0
710735,"V.DOURO MESSIAS SEL.TTO 0,75LT",VINHOS TINTOS,0
593588,QUEIJO EDAM MCHEF BARRA KG,EDAM,1
771089,POLPA AMANH MARACUJA 565GR(116266),FRUTAS EM CONSERVA,0
262838,DROPS WERTHER'S ORIGINAL SC 1KG,REBUÇADOS GOMAS E PASTILHAS,0
938399,"BAT PALITO DIPSTER SKIN ON LUTOSA 2,5K",BATATA,0
775904,HIBISCO EMB 25G RCH,LEGUMES FRESCOS,0
982269,CROISSANT BRIOCHE INVICTA CG 90GR,BOLOS E SOBREMESAS INDIVIDUAIS,0
920503,SACO KRAFT C/ASAS JERONYMO 27+16X31 250U,DESCARTÁVEIS PAPEL E CARTÃO,0
976297,CHA JASMINE RONNEFELDT 25 UN,CHÁS E INFUSÕES,0
864435,ROBALO 1800/2000 RCH KG,PESCADO AQUICULTURA,0
957106,* GRATINADO DE SOJA E ALHO FRANCÊS INOX,PRATO VEGETARIANO,0
863554,VINHO DE MESA MC TINTO 2020 75CL,VINHOS TINTOS,0
974108,BROWNIE CHOCO S/GLUTEN ATRIAN CG 25x95G,PASTELARIA,0
10001883,SOPA DE AGRIÃO *,SOPAS,0
976562,PRESUNTO ALMIREZ FATIAS 500G,PRESUNTOS,0
253816,ARROZ DE PATO,PRATO DE CARNE,0
876280,BACON FATIADO ALMIREZ 2*500GR,BACON,0
981383,PRESUNTO DUROC ELPOZO 225GR,PRESUNTOS,0
573032,CX. USO FRIO MCHEF(750CC),DESCARTÁVEIS PLÁSTICO,1
976293,CHA ORGANIC GREEN CLASS RONNEFELDT 25 UN,CHÁS E INFUSÕES,0
976300,CHA PEPPERMINT RONNEFELDT 25 UN,CHÁS E INFUSÕES,0
977813,"ESCALOPE DE FRANGO PANADO CG 1,5KG",PREPARADOS CARNE,0
926713,SALSICHA HOT DOG ALMIREZ 1KG,SALSICHAS FRESCAS,0
980995,"MOLHO BARBECUE HEINZ FRASCO PET  2,15 lt",MOLHOS,0
982455,"BACON ENTREMEADO FUMADO CLÁSSICO CG2,5KG",SUINO,0
724310,ABACAXI CAL 5 CX 2UN,FRUTAS FRESCAS,0
973978,"MEIA MAÇAROCA MILHO BONDUELLE CG 2,5 KG",OUTROS VEGETAIS,0
975385,FUSILI INTEGRAL DELVERDE 500GR,MASSAS,0
976298,CHA LEMON SKY RONNEFELDT 25 UN,CHÁS E INFUSÕES,0
976302,CHA SWEET GINGER RONNEFELDT 25 UN,CHÁS E INFUSÕES,0
953272,MOLHO SOJA KIKKOMAN TAMARI 20LT,MOLHOS,0
10007362,* ESPARREGADO INOX,ACOMPANHAMENTO,0
982268,POTA TENTACULOS 2A2 CONG 6 KG CX,CEFALÓPODES,0
980562,LEITE AMANH S/LACT MG  LT,LEITE UHT ESPECIAL,0
727138,BOVINO ACEM RED. URUGUAI CONG. KG CC,BOVINO,0
734222,RAIA 2/4 KG (CX 1 UN),PESCADO SELVAGEM,0
962041,* ARROZ FRANGO NO FORNO AMC 270 G,PRATO DE CARNE,1
851972,MASSA NAC PONTINHA 250GR,MASSAS,0
969579,FILETE SALMÃO 800/1500 MARFRESCO CONG KG,PEIXE CONG HIGIENIZADO,0
278105,MARMELOS RCH,FRUTAS FRESCAS,0
941921,V. TEJO ENCOSTA SOBRAL RESERVA TTO 75CL,VINHOS TINTOS,0
981384,SACOS LIXO 85X120 AZUL 10UN DE 130L,SACOS LIXO,0
981385,SACOS LIXO 85X120 VERDE 10UN DE 130L,SACOS LIXO,0
981386,SACOS LIXO 85X120 AMARELO 10UN DE 130L,SACOS LIXO,0
952017,* LOMBO DE BACALHAU C CRUMBLE INOX,PRATO DE PEIXE,0
10007334,* ROLO DE CARNE SI,PRATO DE CARNE,0
377693,BAC CORRENTE NOR MCHEF 15 RCH,BACALHAU INTEIRO,1
958847,MAFRINHA ATRIAN CONG 40G,PADARIA,0
965124,"V.REG.TRANS.VIN.TÁVORAS MAG.RES TTO 1,5",VINHOS TINTOS,0
965125,CJ2GF V.REG.TRANS.V.TÁVORAS RES TTO75CL,TINTO | BRANCO,0
120399,ENFEIT CHOCOLATE GRANUL FRUTOGAL 1KG,PRODUTOS PARA DOÇARIA,0
974261,MONIN PUREE PEAR 1LT,XAROPES,0
10006897,* SOPA DE FEIJÃO BRANCO C COUVE SI,SOPAS,0
980914,PEITO DE PERU PORMINHO FT 500G,FIAMBRES,0
980912,"BACON HORECA PORMINHO FT 1,2KG",BACON,0
974780,* STROGONOFF DE SOJA INOX,PRATO VEGETARIANO,0
369902,MAÇÃ REINETA CAL70/75 50*30 2CAM RCH,FRUTAS FRESCAS,0
819408,TOMATE 57/67 SACO 1KG CPG17,LEGUMES FRESCOS,0
483169,LULA GRANDE DESCONGELADA CF2,PESCADO ESPECIALIDADES,0
10007375,* FEIJÃO VERDE COZIDO INOX,ACOMPANHAMENTO,0
912362,CX BOLOS CARTÃO PEQUENA 100UN,DESCARTÁVEIS PAPEL E CARTÃO,0
912363,CX BOLOS CARTÃO GRANDE 100UN,DESCARTÁVEIS PAPEL E CARTÃO,0
490728,CAFÉ JERONYMO 6 KG,CAFÉS E MISTURAS,0
490732,AÇÚCAR CAFETARIA PINGO DOCE CX 3 KG,AÇÚCAR,0
973508,BOCHECHA  PORCO  C/OSSO COZINHADA 350GR,PRATO DE CARNE,0
983321,PALMIER RECHEADO CG 110Gr,BOLOS E SOBREMESAS INDIVIDUAIS,0
983322,JESUÍTA DE AMÊNDOA CRU CG 100GR,BOLOS E SOBREMESAS INDIVIDUAIS,0
901161,CAFE JERONYMO BIO GRAO 250G,CAFÉS E MISTURAS,0
976409,CHÁVENA CAFÉ JERONYMO S/PIRES NOVA IMAG,LOUÇAS PORCELANA,0
976452,COLHER DE CAFÉ METÁLICA EMBAL 12 UN,CUTELARIAS,0
762043,DESCAFEINADO JERONYMO GRAO UN 250G,CAFÉS E MISTURAS,0
976410,PIRES DE CAFÉ JERONYMO NOVA IMAGEM,LOUÇAS PORCELANA,0
898533,"KETCHUP HEINZ BOLSA 3X5LT ( 5,8KG)",MOLHOS,0
973593,MINI PERNIL DE PORCO COZINHADO KG,PRATO DE CARNE,0
15880,FERMENTO ROYAL 113G,PRODUTOS PARA DOÇARIA,0
532320,ABOBORA HALLOWEN RCH,LEGUMES FRESCOS,0
983747,"FEIJAO ENCARNADO MEPS  LATA 2,5KG",CONSERVAS VEGETAIS,0
640356,BISCOITOS DE ALFARROBA SEARA BIO 220G,BOLOS E BISCOITOS,0
948371,BOV TOMAHAWK ANGUS BESTFARMER CONG KG CC,BOVINO,0
983724,"FEIJAO BRANCO MEPS LATA 2,5KG",CONSERVAS VEGETAIS,0
983751,"GRAO MEPS LATA 2,5KG",CONSERVAS VEGETAIS,0
276467,DIOSPIRO (ROER) RCH,FRUTAS FRESCAS,0
10000072,PEITO DE PERU COM BACON *,PRATO DE CARNE,0
983785,GRAO MEPS LATA 820 GR,CONSERVAS VEGETAIS,0
976578,CHAVENA XL JERONYMO + FILTRO + TAMPA,LOUÇAS PORCELANA,0
983782,FEIJAO ENCARNADO MEPS LATA 820 GR,CONSERVAS VEGETAIS,0
369813,CASTANHA CAL 50/70  SC 1KG RCH,FRUTAS FRESCAS,0
947278,TARTELETTES MAÇA PASQUIER 10X120G,BOLOS E SOBREMESAS FAMILIAR,0
960616,TARTELETTES LIM MERENG PASQUIER CG 5X100,BOLOS E SOBREMESAS FAMILIAR,0
960617,TARTELETTES FRAMBOESAS PASQUIER CG 5X110,BOLOS E SOBREMESAS FAMILIAR,0
856641,QJ P/BARRAR PHILADELPHIA ORIGINAL 270G,QUEIJOS PARA BARRAR,0
981393,CAFÉ MOÍDO M.GROSSA CLÁSSICO SICAL 220G,CAFÉS E MISTURAS,0
983783,FEIJAO FRADE MEPS LATA 820 GR,CONSERVAS VEGETAIS,0
10006441,* JARDINEIRA DE NOVILHO SI,PRATO DE CARNE,0
859804,GELADO CARAMELO SALGADO AMANHECER 950ML,GELADOS TAKE HOME,1
772124,BACON FAT PORMINHO 500GR,BACON,0
278221,HORTELÃ RCH,LEGUMES FRESCOS,0
983825,XAROPE MONIN ROLO DE CANELA 70CL,XAROPES,0
920359,GUARDANAPO 22X22 FS PK 100,GUARDANAPOS FOLHA SIMPLES,0
980933,FIAMBRE CORRENTE PORMINHO PALITOS 500G,FIAMBRES,0
276680,CASTANHAS CAL 50/70 5KG RCH,FRUTAS FRESCAS,0
931923,BACON HORECA METADES  PORMINHO KG,BACON,0
812821,FIAMBRE SANDWICH PORMINHO KG,FIAMBRES,0
965053,FEIJÃO MANTEIGA GULOSO BOLSA 3 KG,CONSERVAS VEGETAIS,0
980934,FIAMBRE DA PÁ PORMINHO FT 500G,FIAMBRES,0
671170,GELADO AMANHECER STRACCIATELLA 950ML,GELADOS TAKE HOME,1
866057,GELADO NATA&SORVET FVERM AMANHECER 950ML,GELADOS TAKE HOME,1
983786,FEIJÃO PRETO MEPS LATA 820 GR,CONSERVAS VEGETAIS,0
834527,BOL AMANH MARIA DOURADA 4X200G,BOLACHAS,0
983784,FEIJAO MANTEIGA MEPS LATA  820 GR,CONSERVAS VEGETAIS,0
796245,LICOR MOZART DARK CHOC. 50CL,LICORES,0
